   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1973.000       92.887        7.113        0.906       99.094   9.0712E-01   2.7628E-02   2.1751E-02
     1973.000       92.965        7.035        0.907       99.093   9.0818E-01   2.7428E-02   2.1463E-02
     1973.000       93.042        6.958        0.908       99.092   9.0925E-01   2.7228E-02   2.1175E-02
     1973.000       93.120        6.880        0.909       99.091   9.1031E-01   2.7027E-02   2.0888E-02
     1973.000       93.197        6.803        0.910       99.090   9.1137E-01   2.6825E-02   2.0602E-02
     1973.000       93.275        6.725        0.911       99.089   9.1243E-01   2.6623E-02   2.0316E-02
     1973.000       93.352        6.648        0.912       99.088   9.1349E-01   2.6420E-02   2.0031E-02
     1973.000       93.429        6.571        0.913       99.087   9.1455E-01   2.6217E-02   1.9746E-02
     1973.000       93.506        6.494        0.914       99.086   9.1560E-01   2.6012E-02   1.9462E-02
     1973.000       93.584        6.416        0.915       99.085   9.1666E-01   2.5807E-02   1.9178E-02
     1973.000       93.661        6.339        0.916       99.084   9.1771E-01   2.5601E-02   1.8895E-02
     1973.000       93.738        6.262        0.917       99.083   9.1877E-01   2.5395E-02   1.8613E-02
     1973.000       93.815        6.185        0.918       99.082   9.1982E-01   2.5187E-02   1.8331E-02
     1973.000       93.892        6.108        0.919       99.081   9.2087E-01   2.4979E-02   1.8050E-02
     1973.000       93.969        6.031        0.920       99.080   9.2192E-01   2.4770E-02   1.7769E-02
     1973.000       94.046        5.954        0.921       99.079   9.2297E-01   2.4560E-02   1.7489E-02
     1973.000       94.123        5.877        0.922       99.078   9.2402E-01   2.4349E-02   1.7210E-02
     1973.000       94.200        5.800        0.923       99.077   9.2507E-01   2.4138E-02   1.6931E-02
     1973.000       94.277        5.723        0.924       99.076   9.2611E-01   2.3925E-02   1.6653E-02
     1973.000       94.354        5.646        0.925       99.075   9.2716E-01   2.3712E-02   1.6376E-02
     1973.000       94.430        5.570        0.926       99.074   9.2820E-01   2.3498E-02   1.6099E-02
     1973.000       94.507        5.493        0.927       99.073   9.2925E-01   2.3282E-02   1.5823E-02
     1973.000       94.584        5.416        0.928       99.072   9.3028E-01   2.3066E-02   1.5548E-02
     1973.000       94.660        5.340        0.929       99.071   9.3133E-01   2.2848E-02   1.5273E-02
     1973.000       94.737        5.263        0.930       99.070   9.3237E-01   2.2630E-02   1.4999E-02
     1973.000       94.814        5.186        0.931       99.069   9.3341E-01   2.2411E-02   1.4726E-02
     1973.000       94.890        5.110        0.932       99.068   9.3445E-01   2.2190E-02   1.4454E-02
     1973.000       94.967        5.033        0.933       99.067   9.3548E-01   2.1968E-02   1.4182E-02
     1973.000       95.043        4.957        0.934       99.066   9.3652E-01   2.1746E-02   1.3912E-02
     1973.000       95.120        4.880        0.935       99.065   9.3755E-01   2.1522E-02   1.3641E-02
     1973.000       95.196        4.804        0.936       99.064   9.3859E-01   2.1296E-02   1.3372E-02
     1973.000       95.272        4.728        0.937       99.063   9.3962E-01   2.1070E-02   1.3104E-02
     1973.000       95.349        4.651        0.938       99.062   9.4065E-01   2.0842E-02   1.2836E-02
     1973.000       95.425        4.575        0.939       99.061   9.4168E-01   2.0613E-02   1.2570E-02
     1973.000       95.501        4.499        0.940       99.060   9.4271E-01   2.0383E-02   1.2304E-02
     1973.000       95.577        4.423        0.941       99.059   9.4373E-01   2.0152E-02   1.2039E-02
     1973.000       95.653        4.347        0.942       99.058   9.4476E-01   1.9918E-02   1.1775E-02
     1973.000       95.729        4.271        0.943       99.057   9.4578E-01   1.9684E-02   1.1511E-02
     1973.000       95.805        4.195        0.944       99.056   9.4680E-01   1.9448E-02   1.1249E-02
     1973.000       95.881        4.119        0.945       99.055   9.4783E-01   1.9210E-02   1.0988E-02
     1973.000       95.957        4.043        0.946       99.054   9.4883E-01   1.8972E-02   1.0728E-02
     1973.000       96.033        3.967        0.947       99.053   9.4986E-01   1.8731E-02   1.0468E-02
     1973.000       96.109        3.891        0.948       99.052   9.5088E-01   1.8488E-02   1.0210E-02
     1973.000       96.185        3.815        0.949       99.051   9.5190E-01   1.8244E-02   9.9531E-03
     1973.000       96.261        3.739        0.950       99.050   9.5291E-01   1.7998E-02   9.6970E-03
     1973.000       96.337        3.663        0.951       99.049   9.5392E-01   1.7751E-02   9.4421E-03
     1973.000       96.412        3.588        0.952       99.048   9.5493E-01   1.7501E-02   9.1882E-03
     1973.000       96.488        3.512        0.953       99.047   9.5594E-01   1.7250E-02   8.9356E-03
     1973.000       96.564        3.436        0.954       99.046   9.5695E-01   1.6996E-02   8.6841E-03
     1973.000       96.639        3.361        0.955       99.045   9.5796E-01   1.6741E-02   8.4338E-03
     1973.000       96.715        3.285        0.956       99.044   9.5896E-01   1.6483E-02   8.1849E-03
     1973.000       96.790        3.210        0.957       99.043   9.5996E-01   1.6224E-02   7.9372E-03
     1973.000       96.866        3.134        0.958       99.042   9.6097E-01   1.5962E-02   7.6908E-03
     1973.000       96.941        3.059        0.959       99.041   9.6197E-01   1.5697E-02   7.4459E-03
     1973.000       97.017        2.983        0.960       99.040   9.6296E-01   1.5430E-02   7.2023E-03
     1973.000       97.092        2.908        0.961       99.039   9.6396E-01   1.5161E-02   6.9602E-03
     1973.000       97.167        2.833        0.962       99.038   9.6495E-01   1.4889E-02   6.7196E-03
     1973.000       97.242        2.758        0.963       99.037   9.6594E-01   1.4614E-02   6.4806E-03
     1973.000       97.318        2.682        0.964       99.036   9.6693E-01   1.4337E-02   6.2432E-03
     1973.000       97.393        2.607        0.965       99.035   9.6792E-01   1.4056E-02   6.0074E-03
     1973.000       97.468        2.532        0.966       99.034   9.6891E-01   1.3773E-02   5.7734E-03
     1973.000       97.543        2.457        0.967       99.033   9.6989E-01   1.3486E-02   5.5411E-03
     1973.000       97.618        2.382        0.968       99.032   9.7087E-01   1.3196E-02   5.3108E-03
     1973.000       97.693        2.307        0.969       99.031   9.7185E-01   1.2902E-02   5.0823E-03
     1973.000       97.768        2.232        0.970       99.030   9.7283E-01   1.2605E-02   4.8558E-03
     1973.000       97.843        2.157        0.971       99.029   9.7380E-01   1.2305E-02   4.6315E-03
     1973.000       97.918        2.082        0.972       99.028   9.7477E-01   1.2000E-02   4.4092E-03
     1973.000       97.993        2.007        0.973       99.027   9.7574E-01   1.1691E-02   4.1893E-03
     1973.000       98.068        1.932        0.974       99.026   9.7671E-01   1.1378E-02   3.9717E-03
     1973.000       98.143        1.857        0.975       99.025   9.7767E-01   1.1060E-02   3.7566E-03
     1973.000       98.217        1.783        0.976       99.024   9.7863E-01   1.0737E-02   3.5441E-03
     1973.000       98.292        1.708        0.977       99.023   9.7959E-01   1.0409E-02   3.3344E-03
     1973.000       98.367        1.633        0.978       99.022   9.8054E-01   1.0076E-02   3.1275E-03
     1973.000       98.442        1.558        0.979       99.021   9.8149E-01   9.7377E-03   2.9236E-03
     1973.000       98.516        1.484        0.980       99.020   9.8244E-01   9.3930E-03   2.7229E-03
     1973.000       98.591        1.409        0.981       99.019   9.8338E-01   9.0420E-03   2.5256E-03
     1973.000       98.665        1.335        0.982       99.018   9.8432E-01   8.6841E-03   2.3319E-03
     1973.000       98.740        1.260        0.983       99.017   9.8525E-01   8.3191E-03   2.1420E-03
     1973.000       98.814        1.186        0.984       99.016   9.8619E-01   7.9463E-03   1.9561E-03
     1973.000       98.889        1.111        0.985       99.015   9.8711E-01   7.5652E-03   1.7747E-03
     1973.000       98.963        1.037        0.986       99.014   9.8803E-01   7.1751E-03   1.5979E-03
     1973.000       99.037        0.963        0.987       99.013   9.8895E-01   6.7753E-03   1.4261E-03
     1973.000       99.112        0.888        0.988       99.012   9.8986E-01   6.3650E-03   1.2598E-03
     1973.000       99.186        0.814        0.989       99.011   9.9076E-01   5.9433E-03   1.0994E-03
     1973.000       99.260        0.740        0.990       99.010   9.9165E-01   5.5091E-03   9.4543E-04
     1973.000       99.334        0.666        0.991       99.009   9.9254E-01   5.0610E-03   7.9861E-04
     1973.000       99.408        0.592        0.992       99.008   9.9342E-01   4.5975E-03   6.5963E-04
     1973.000       99.482        0.518        0.993       99.007   9.9429E-01   4.1170E-03   5.2942E-04
     1973.000       99.556        0.444        0.994       99.006   9.9516E-01   3.6172E-03   4.0903E-04
     1973.000       99.630        0.370        0.995       99.005   9.9601E-01   3.0955E-03   2.9981E-04
     1973.000       99.704        0.296        0.996       99.004   9.9684E-01   2.5486E-03   2.0339E-04
     1973.000       99.778        0.222        0.997       99.003   9.9766E-01   1.9721E-03   1.2189E-04
     1973.000       99.852        0.148        0.998       99.002   9.9847E-01   1.3607E-03   5.8074E-05
     1973.000       99.926        0.074        0.999       99.001   9.9925E-01   7.0687E-04   1.5684E-05
     1973.000      100.000        0.000        1.000       99.000   1.0000E+00   0.0000E+00   0.0000E+00
