   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1873.000       67.390       32.610        0.604       99.396   5.5076E-01   7.9819E-02   1.2314E-01
     1873.000       67.482       32.518        0.605       99.395   5.5204E-01   7.9611E-02   1.2278E-01
     1873.000       67.574       32.426        0.606       99.394   5.5331E-01   7.9404E-02   1.2243E-01
     1873.000       67.666       32.334        0.607       99.393   5.5458E-01   7.9198E-02   1.2207E-01
     1873.000       67.757       32.243        0.608       99.392   5.5585E-01   7.8992E-02   1.2172E-01
     1873.000       67.849       32.151        0.609       99.391   5.5713E-01   7.8786E-02   1.2136E-01
     1873.000       67.941       32.059        0.610       99.390   5.5840E-01   7.8581E-02   1.2101E-01
     1873.000       68.032       31.968        0.611       99.389   5.5966E-01   7.8377E-02   1.2065E-01
     1873.000       68.124       31.876        0.612       99.388   5.6093E-01   7.8173E-02   1.2030E-01
     1873.000       68.215       31.785        0.613       99.387   5.6220E-01   7.7970E-02   1.1994E-01
     1873.000       68.306       31.694        0.614       99.386   5.6347E-01   7.7766E-02   1.1959E-01
     1873.000       68.398       31.602        0.615       99.385   5.6474E-01   7.7563E-02   1.1923E-01
     1873.000       68.489       31.511        0.616       99.384   5.6601E-01   7.7361E-02   1.1888E-01
     1873.000       68.580       31.420        0.617       99.383   5.6727E-01   7.7159E-02   1.1852E-01
     1873.000       68.671       31.329        0.618       99.382   5.6854E-01   7.6958E-02   1.1817E-01
     1873.000       68.763       31.237        0.619       99.381   5.6981E-01   7.6756E-02   1.1781E-01
     1873.000       68.854       31.146        0.620       99.380   5.7107E-01   7.6556E-02   1.1746E-01
     1873.000       68.945       31.055        0.621       99.379   5.7234E-01   7.6355E-02   1.1710E-01
     1873.000       69.036       30.964        0.622       99.378   5.7360E-01   7.6156E-02   1.1675E-01
     1873.000       69.126       30.874        0.623       99.377   5.7487E-01   7.5956E-02   1.1639E-01
     1873.000       69.217       30.783        0.624       99.376   5.7613E-01   7.5757E-02   1.1604E-01
     1873.000       69.308       30.692        0.625       99.375   5.7740E-01   7.5558E-02   1.1568E-01
     1873.000       69.399       30.601        0.626       99.374   5.7866E-01   7.5360E-02   1.1533E-01
     1873.000       69.489       30.511        0.627       99.373   5.7992E-01   7.5162E-02   1.1497E-01
     1873.000       69.580       30.420        0.628       99.372   5.8118E-01   7.4965E-02   1.1462E-01
     1873.000       69.671       30.329        0.629       99.371   5.8244E-01   7.4768E-02   1.1426E-01
     1873.000       69.761       30.239        0.630       99.370   5.8370E-01   7.4571E-02   1.1391E-01
     1873.000       69.852       30.148        0.631       99.369   5.8496E-01   7.4375E-02   1.1355E-01
     1873.000       69.942       30.058        0.632       99.368   5.8622E-01   7.4179E-02   1.1320E-01
     1873.000       70.032       29.968        0.633       99.367   5.8748E-01   7.3984E-02   1.1285E-01
     1873.000       70.123       29.877        0.634       99.366   5.8873E-01   7.3789E-02   1.1249E-01
     1873.000       70.213       29.787        0.635       99.365   5.8999E-01   7.3594E-02   1.1214E-01
     1873.000       70.303       29.697        0.636       99.364   5.9125E-01   7.3400E-02   1.1178E-01
     1873.000       70.393       29.607        0.637       99.363   5.9250E-01   7.3206E-02   1.1143E-01
     1873.000       70.483       29.517        0.638       99.362   5.9376E-01   7.3012E-02   1.1108E-01
     1873.000       70.574       29.426        0.639       99.361   5.9501E-01   7.2819E-02   1.1072E-01
     1873.000       70.664       29.336        0.640       99.360   5.9626E-01   7.2626E-02   1.1037E-01
     1873.000       70.753       29.247        0.641       99.359   5.9752E-01   7.2434E-02   1.1002E-01
     1873.000       70.843       29.157        0.642       99.358   5.9876E-01   7.2242E-02   1.0966E-01
     1873.000       70.933       29.067        0.643       99.357   6.0001E-01   7.2050E-02   1.0931E-01
     1873.000       71.023       28.977        0.644       99.356   6.0127E-01   7.1859E-02   1.0896E-01
     1873.000       71.113       28.887        0.645       99.355   6.0252E-01   7.1668E-02   1.0860E-01
     1873.000       71.202       28.798        0.646       99.354   6.0377E-01   7.1477E-02   1.0825E-01
     1873.000       71.292       28.708        0.647       99.353   6.0502E-01   7.1287E-02   1.0790E-01
     1873.000       71.382       28.618        0.648       99.352   6.0626E-01   7.1097E-02   1.0754E-01
     1873.000       71.471       28.529        0.649       99.351   6.0751E-01   7.0907E-02   1.0719E-01
     1873.000       71.561       28.439        0.650       99.350   6.0876E-01   7.0718E-02   1.0684E-01
     1873.000       71.650       28.350        0.651       99.349   6.1001E-01   7.0529E-02   1.0649E-01
     1873.000       71.740       28.260        0.652       99.348   6.1125E-01   7.0340E-02   1.0613E-01
     1873.000       71.829       28.171        0.653       99.347   6.1250E-01   7.0152E-02   1.0578E-01
     1873.000       71.918       28.082        0.654       99.346   6.1375E-01   6.9964E-02   1.0543E-01
     1873.000       72.007       27.993        0.655       99.345   6.1499E-01   6.9776E-02   1.0508E-01
     1873.000       72.097       27.903        0.656       99.344   6.1624E-01   6.9588E-02   1.0472E-01
     1873.000       72.186       27.814        0.657       99.343   6.1748E-01   6.9401E-02   1.0437E-01
     1873.000       72.275       27.725        0.658       99.342   6.1872E-01   6.9214E-02   1.0402E-01
     1873.000       72.364       27.636        0.659       99.341   6.1997E-01   6.9028E-02   1.0367E-01
     1873.000       72.453       27.547        0.660       99.340   6.2121E-01   6.8842E-02   1.0332E-01
     1873.000       72.542       27.458        0.661       99.339   6.2245E-01   6.8656E-02   1.0296E-01
     1873.000       72.630       27.370        0.662       99.338   6.2369E-01   6.8471E-02   1.0261E-01
     1873.000       72.719       27.281        0.663       99.337   6.2493E-01   6.8285E-02   1.0226E-01
     1873.000       72.808       27.192        0.664       99.336   6.2617E-01   6.8100E-02   1.0191E-01
     1873.000       72.897       27.103        0.665       99.335   6.2741E-01   6.7916E-02   1.0156E-01
     1873.000       72.985       27.015        0.666       99.334   6.2864E-01   6.7732E-02   1.0121E-01
     1873.000       73.074       26.926        0.667       99.333   6.2988E-01   6.7547E-02   1.0086E-01
     1873.000       73.163       26.837        0.668       99.332   6.3112E-01   6.7364E-02   1.0051E-01
     1873.000       73.251       26.749        0.669       99.331   6.3235E-01   6.7180E-02   1.0015E-01
     1873.000       73.340       26.660        0.670       99.330   6.3359E-01   6.6997E-02   9.9804E-02
     1873.000       73.428       26.572        0.671       99.329   6.3482E-01   6.6814E-02   9.9453E-02
     1873.000       73.516       26.484        0.672       99.328   6.3606E-01   6.6632E-02   9.9103E-02
     1873.000       73.605       26.395        0.673       99.327   6.3729E-01   6.6449E-02   9.8752E-02
     1873.000       73.693       26.307        0.674       99.326   6.3852E-01   6.6267E-02   9.8402E-02
     1873.000       73.781       26.219        0.675       99.325   6.3975E-01   6.6086E-02   9.8053E-02
     1873.000       73.869       26.131        0.676       99.324   6.4098E-01   6.5905E-02   9.7702E-02
     1873.000       73.957       26.043        0.677       99.323   6.4221E-01   6.5724E-02   9.7353E-02
     1873.000       74.045       25.955        0.678       99.322   6.4344E-01   6.5543E-02   9.7003E-02
     1873.000       74.133       25.867        0.679       99.321   6.4467E-01   6.5362E-02   9.6653E-02
     1873.000       74.221       25.779        0.680       99.320   6.4590E-01   6.5182E-02   9.6303E-02
     1873.000       74.309       25.691        0.681       99.319   6.4713E-01   6.5001E-02   9.5954E-02
     1873.000       74.397       25.603        0.682       99.318   6.4836E-01   6.4821E-02   9.5605E-02
     1873.000       74.485       25.515        0.683       99.317   6.4959E-01   6.4642E-02   9.5255E-02
     1873.000       74.573       25.427        0.684       99.316   6.5081E-01   6.4462E-02   9.4906E-02
     1873.000       74.660       25.340        0.685       99.315   6.5204E-01   6.4283E-02   9.4557E-02
     1873.000       74.748       25.252        0.686       99.314   6.5326E-01   6.4104E-02   9.4209E-02
     1873.000       74.836       25.164        0.687       99.313   6.5449E-01   6.3925E-02   9.3859E-02
     1873.000       74.923       25.077        0.688       99.312   6.5572E-01   6.3747E-02   9.3511E-02
     1873.000       75.011       24.989        0.689       99.311   6.5694E-01   6.3569E-02   9.3162E-02
     1873.000       75.098       24.902        0.690       99.310   6.5816E-01   6.3391E-02   9.2814E-02
     1873.000       75.186       24.814        0.691       99.309   6.5939E-01   6.3213E-02   9.2466E-02
     1873.000       75.273       24.727        0.692       99.308   6.6061E-01   6.3036E-02   9.2118E-02
     1873.000       75.360       24.640        0.693       99.307   6.6183E-01   6.2859E-02   9.1770E-02
     1873.000       75.447       24.553        0.694       99.306   6.6305E-01   6.2682E-02   9.1422E-02
     1873.000       75.535       24.465        0.695       99.305   6.6427E-01   6.2505E-02   9.1075E-02
     1873.000       75.622       24.378        0.696       99.304   6.6549E-01   6.2328E-02   9.0727E-02
     1873.000       75.709       24.291        0.697       99.303   6.6671E-01   6.2152E-02   9.0380E-02
     1873.000       75.796       24.204        0.698       99.302   6.6793E-01   6.1976E-02   9.0032E-02
     1873.000       75.883       24.117        0.699       99.301   6.6914E-01   6.1800E-02   8.9685E-02
     1873.000       75.970       24.030        0.700       99.300   6.7036E-01   6.1624E-02   8.9338E-02
     1873.000       76.057       23.943        0.701       99.299   6.7157E-01   6.1449E-02   8.8992E-02
     1873.000       76.144       23.856        0.702       99.298   6.7279E-01   6.1274E-02   8.8645E-02
     1873.000       76.231       23.769        0.703       99.297   6.7400E-01   6.1099E-02   8.8298E-02
     1873.000       76.317       23.683        0.704       99.296   6.7522E-01   6.0924E-02   8.7952E-02
     1873.000       76.404       23.596        0.705       99.295   6.7643E-01   6.0749E-02   8.7606E-02
     1873.000       76.491       23.509        0.706       99.294   6.7765E-01   6.0575E-02   8.7260E-02
     1873.000       76.577       23.423        0.707       99.293   6.7886E-01   6.0401E-02   8.6914E-02
     1873.000       76.664       23.336        0.708       99.292   6.8007E-01   6.0227E-02   8.6568E-02
     1873.000       76.750       23.250        0.709       99.291   6.8127E-01   6.0053E-02   8.6223E-02
     1873.000       76.837       23.163        0.710       99.290   6.8248E-01   5.9880E-02   8.5877E-02
     1873.000       76.923       23.077        0.711       99.289   6.8369E-01   5.9706E-02   8.5532E-02
     1873.000       77.010       22.990        0.712       99.288   6.8490E-01   5.9533E-02   8.5187E-02
     1873.000       77.096       22.904        0.713       99.287   6.8611E-01   5.9360E-02   8.4841E-02
     1873.000       77.182       22.818        0.714       99.286   6.8732E-01   5.9187E-02   8.4497E-02
     1873.000       77.268       22.732        0.715       99.285   6.8852E-01   5.9015E-02   8.4152E-02
     1873.000       77.355       22.645        0.716       99.284   6.8973E-01   5.8842E-02   8.3807E-02
     1873.000       77.441       22.559        0.717       99.283   6.9094E-01   5.8670E-02   8.3463E-02
     1873.000       77.527       22.473        0.718       99.282   6.9214E-01   5.8498E-02   8.3118E-02
     1873.000       77.613       22.387        0.719       99.281   6.9335E-01   5.8326E-02   8.2774E-02
     1873.000       77.699       22.301        0.720       99.280   6.9456E-01   5.8153E-02   8.2430E-02
     1873.000       77.785       22.215        0.721       99.279   6.9576E-01   5.7982E-02   8.2086E-02
     1873.000       77.871       22.129        0.722       99.278   6.9696E-01   5.7810E-02   8.1742E-02
     1873.000       77.956       22.044        0.723       99.277   6.9816E-01   5.7639E-02   8.1399E-02
     1873.000       78.042       21.958        0.724       99.276   6.9936E-01   5.7468E-02   8.1055E-02
     1873.000       78.128       21.872        0.725       99.275   7.0056E-01   5.7297E-02   8.0712E-02
     1873.000       78.214       21.786        0.726       99.274   7.0176E-01   5.7126E-02   8.0369E-02
     1873.000       78.299       21.701        0.727       99.273   7.0296E-01   5.6956E-02   8.0026E-02
     1873.000       78.385       21.615        0.728       99.272   7.0416E-01   5.6785E-02   7.9684E-02
     1873.000       78.470       21.530        0.729       99.271   7.0536E-01   5.6615E-02   7.9341E-02
     1873.000       78.556       21.444        0.730       99.270   7.0656E-01   5.6445E-02   7.8999E-02
     1873.000       78.641       21.359        0.731       99.269   7.0775E-01   5.6275E-02   7.8656E-02
     1873.000       78.727       21.273        0.732       99.268   7.0895E-01   5.6105E-02   7.8314E-02
     1873.000       78.812       21.188        0.733       99.267   7.1015E-01   5.5935E-02   7.7973E-02
     1873.000       78.897       21.103        0.734       99.266   7.1134E-01   5.5765E-02   7.7631E-02
     1873.000       78.983       21.017        0.735       99.265   7.1253E-01   5.5596E-02   7.7289E-02
     1873.000       79.068       20.932        0.736       99.264   7.1373E-01   5.5427E-02   7.6948E-02
     1873.000       79.153       20.847        0.737       99.263   7.1492E-01   5.5258E-02   7.6607E-02
     1873.000       79.238       20.762        0.738       99.262   7.1611E-01   5.5089E-02   7.6266E-02
     1873.000       79.323       20.677        0.739       99.261   7.1730E-01   5.4920E-02   7.5925E-02
     1873.000       79.408       20.592        0.740       99.260   7.1850E-01   5.4751E-02   7.5584E-02
     1873.000       79.493       20.507        0.741       99.259   7.1969E-01   5.4582E-02   7.5244E-02
     1873.000       79.578       20.422        0.742       99.258   7.2087E-01   5.4414E-02   7.4903E-02
     1873.000       79.663       20.337        0.743       99.257   7.2206E-01   5.4245E-02   7.4563E-02
     1873.000       79.748       20.252        0.744       99.256   7.2325E-01   5.4077E-02   7.4223E-02
     1873.000       79.832       20.168        0.745       99.255   7.2444E-01   5.3909E-02   7.3883E-02
     1873.000       79.917       20.083        0.746       99.254   7.2562E-01   5.3741E-02   7.3544E-02
     1873.000       80.002       19.998        0.747       99.253   7.2680E-01   5.3573E-02   7.3205E-02
     1873.000       80.086       19.914        0.748       99.252   7.2799E-01   5.3405E-02   7.2866E-02
     1873.000       80.171       19.829        0.749       99.251   7.2918E-01   5.3238E-02   7.2527E-02
     1873.000       80.256       19.744        0.750       99.250   7.3036E-01   5.3070E-02   7.2188E-02
     1873.000       80.340       19.660        0.751       99.249   7.3154E-01   5.2903E-02   7.1849E-02
     1873.000       80.425       19.575        0.752       99.248   7.3273E-01   5.2735E-02   7.1511E-02
     1873.000       80.509       19.491        0.753       99.247   7.3391E-01   5.2568E-02   7.1172E-02
     1873.000       80.593       19.407        0.754       99.246   7.3509E-01   5.2401E-02   7.0834E-02
     1873.000       80.678       19.322        0.755       99.245   7.3628E-01   5.2233E-02   7.0496E-02
     1873.000       80.762       19.238        0.756       99.244   7.3746E-01   5.2066E-02   7.0158E-02
     1873.000       80.846       19.154        0.757       99.243   7.3864E-01   5.1899E-02   6.9820E-02
     1873.000       80.930       19.070        0.758       99.242   7.3982E-01   5.1733E-02   6.9483E-02
     1873.000       81.014       18.986        0.759       99.241   7.4100E-01   5.1566E-02   6.9146E-02
     1873.000       81.098       18.902        0.760       99.240   7.4217E-01   5.1399E-02   6.8809E-02
     1873.000       81.182       18.818        0.761       99.239   7.4335E-01   5.1233E-02   6.8472E-02
     1873.000       81.266       18.734        0.762       99.238   7.4453E-01   5.1066E-02   6.8135E-02
     1873.000       81.350       18.650        0.763       99.237   7.4570E-01   5.0900E-02   6.7799E-02
     1873.000       81.434       18.566        0.764       99.236   7.4688E-01   5.0733E-02   6.7463E-02
     1873.000       81.518       18.482        0.765       99.235   7.4805E-01   5.0567E-02   6.7127E-02
     1873.000       81.602       18.398        0.766       99.234   7.4922E-01   5.0401E-02   6.6791E-02
     1873.000       81.685       18.315        0.767       99.233   7.5040E-01   5.0235E-02   6.6455E-02
     1873.000       81.769       18.231        0.768       99.232   7.5157E-01   5.0069E-02   6.6120E-02
     1873.000       81.853       18.147        0.769       99.231   7.5274E-01   4.9903E-02   6.5785E-02
     1873.000       81.936       18.064        0.770       99.230   7.5391E-01   4.9737E-02   6.5450E-02
     1873.000       82.020       17.980        0.771       99.229   7.5508E-01   4.9571E-02   6.5115E-02
     1873.000       82.103       17.897        0.772       99.228   7.5625E-01   4.9405E-02   6.4780E-02
     1873.000       82.187       17.813        0.773       99.227   7.5742E-01   4.9240E-02   6.4446E-02
     1873.000       82.270       17.730        0.774       99.226   7.5859E-01   4.9074E-02   6.4111E-02
     1873.000       82.354       17.646        0.775       99.225   7.5976E-01   4.8908E-02   6.3777E-02
     1873.000       82.437       17.563        0.776       99.224   7.6092E-01   4.8743E-02   6.3444E-02
     1873.000       82.520       17.480        0.777       99.223   7.6209E-01   4.8577E-02   6.3110E-02
     1873.000       82.604       17.396        0.778       99.222   7.6326E-01   4.8412E-02   6.2777E-02
     1873.000       82.687       17.313        0.779       99.221   7.6442E-01   4.8246E-02   6.2443E-02
     1873.000       82.770       17.230        0.780       99.220   7.6559E-01   4.8081E-02   6.2111E-02
     1873.000       82.853       17.147        0.781       99.219   7.6675E-01   4.7916E-02   6.1778E-02
     1873.000       82.936       17.064        0.782       99.218   7.6790E-01   4.7751E-02   6.1446E-02
     1873.000       83.019       16.981        0.783       99.217   7.6907E-01   4.7585E-02   6.1113E-02
     1873.000       83.102       16.898        0.784       99.216   7.7023E-01   4.7420E-02   6.0781E-02
     1873.000       83.185       16.815        0.785       99.215   7.7139E-01   4.7255E-02   6.0449E-02
     1873.000       83.268       16.732        0.786       99.214   7.7255E-01   4.7090E-02   6.0118E-02
     1873.000       83.350       16.650        0.787       99.213   7.7371E-01   4.6924E-02   5.9786E-02
     1873.000       83.433       16.567        0.788       99.212   7.7487E-01   4.6759E-02   5.9455E-02
     1873.000       83.516       16.484        0.789       99.211   7.7603E-01   4.6594E-02   5.9124E-02
     1873.000       83.599       16.401        0.790       99.210   7.7719E-01   4.6429E-02   5.8793E-02
     1873.000       83.681       16.319        0.791       99.209   7.7835E-01   4.6263E-02   5.8462E-02
     1873.000       83.764       16.236        0.792       99.208   7.7950E-01   4.6098E-02   5.8132E-02
     1873.000       83.846       16.154        0.793       99.207   7.8066E-01   4.5933E-02   5.7802E-02
     1873.000       83.929       16.071        0.794       99.206   7.8181E-01   4.5768E-02   5.7472E-02
     1873.000       84.011       15.989        0.795       99.205   7.8297E-01   4.5603E-02   5.7142E-02
     1873.000       84.094       15.906        0.796       99.204   7.8412E-01   4.5438E-02   5.6813E-02
     1873.000       84.176       15.824        0.797       99.203   7.8527E-01   4.5273E-02   5.6484E-02
     1873.000       84.258       15.742        0.798       99.202   7.8643E-01   4.5108E-02   5.6155E-02
     1873.000       84.341       15.659        0.799       99.201   7.8758E-01   4.4943E-02   5.5826E-02
     1873.000       84.423       15.577        0.800       99.200   7.8873E-01   4.4777E-02   5.5497E-02
     1873.000       84.505       15.495        0.801       99.199   7.8988E-01   4.4612E-02   5.5169E-02
     1873.000       84.587       15.413        0.802       99.198   7.9103E-01   4.4447E-02   5.4841E-02
     1873.000       84.669       15.331        0.803       99.197   7.9218E-01   4.4282E-02   5.4513E-02
     1873.000       84.751       15.249        0.804       99.196   7.9332E-01   4.4117E-02   5.4186E-02
     1873.000       84.833       15.167        0.805       99.195   7.9447E-01   4.3952E-02   5.3858E-02
     1873.000       84.915       15.085        0.806       99.194   7.9562E-01   4.3786E-02   5.3531E-02
     1873.000       84.997       15.003        0.807       99.193   7.9676E-01   4.3621E-02   5.3204E-02
     1873.000       85.079       14.921        0.808       99.192   7.9791E-01   4.3456E-02   5.2878E-02
     1873.000       85.161       14.839        0.809       99.191   7.9905E-01   4.3290E-02   5.2551E-02
     1873.000       85.242       14.758        0.810       99.190   8.0020E-01   4.3125E-02   5.2225E-02
     1873.000       85.324       14.676        0.811       99.189   8.0134E-01   4.2960E-02   5.1899E-02
     1873.000       85.406       14.594        0.812       99.188   8.0248E-01   4.2794E-02   5.1574E-02
     1873.000       85.487       14.513        0.813       99.187   8.0362E-01   4.2629E-02   5.1248E-02
     1873.000       85.569       14.431        0.814       99.186   8.0477E-01   4.2463E-02   5.0923E-02
     1873.000       85.651       14.349        0.815       99.185   8.0591E-01   4.2297E-02   5.0598E-02
     1873.000       85.732       14.268        0.816       99.184   8.0705E-01   4.2132E-02   5.0274E-02
     1873.000       85.814       14.186        0.817       99.183   8.0818E-01   4.1966E-02   4.9949E-02
     1873.000       85.895       14.105        0.818       99.182   8.0931E-01   4.1801E-02   4.9626E-02
     1873.000       85.976       14.024        0.819       99.181   8.1045E-01   4.1635E-02   4.9302E-02
     1873.000       86.058       13.942        0.820       99.180   8.1159E-01   4.1469E-02   4.8978E-02
     1873.000       86.139       13.861        0.821       99.179   8.1272E-01   4.1303E-02   4.8655E-02
     1873.000       86.220       13.780        0.822       99.178   8.1386E-01   4.1137E-02   4.8332E-02
     1873.000       86.301       13.699        0.823       99.177   8.1499E-01   4.0970E-02   4.8009E-02
     1873.000       86.382       13.618        0.824       99.176   8.1614E-01   4.0804E-02   4.7686E-02
     1873.000       86.464       13.536        0.825       99.175   8.1727E-01   4.0638E-02   4.7364E-02
     1873.000       86.545       13.455        0.826       99.174   8.1840E-01   4.0471E-02   4.7042E-02
     1873.000       86.626       13.374        0.827       99.173   8.1953E-01   4.0305E-02   4.6720E-02
     1873.000       86.707       13.293        0.828       99.172   8.2066E-01   4.0138E-02   4.6399E-02
     1873.000       86.787       13.213        0.829       99.171   8.2180E-01   3.9971E-02   4.6077E-02
     1873.000       86.868       13.132        0.830       99.170   8.2292E-01   3.9805E-02   4.5756E-02
     1873.000       86.949       13.051        0.831       99.169   8.2405E-01   3.9638E-02   4.5436E-02
     1873.000       87.030       12.970        0.832       99.168   8.2518E-01   3.9471E-02   4.5115E-02
     1873.000       87.111       12.889        0.833       99.167   8.2631E-01   3.9304E-02   4.4795E-02
     1873.000       87.191       12.809        0.834       99.166   8.2744E-01   3.9136E-02   4.4475E-02
     1873.000       87.272       12.728        0.835       99.165   8.2856E-01   3.8969E-02   4.4156E-02
     1873.000       87.353       12.647        0.836       99.164   8.2969E-01   3.8801E-02   4.3837E-02
     1873.000       87.433       12.567        0.837       99.163   8.3081E-01   3.8634E-02   4.3518E-02
     1873.000       87.514       12.486        0.838       99.162   8.3194E-01   3.8466E-02   4.3199E-02
     1873.000       87.594       12.406        0.839       99.161   8.3306E-01   3.8298E-02   4.2880E-02
     1873.000       87.675       12.325        0.840       99.160   8.3418E-01   3.8130E-02   4.2562E-02
     1873.000       87.755       12.245        0.841       99.159   8.3530E-01   3.7962E-02   4.2245E-02
     1873.000       87.835       12.165        0.842       99.158   8.3642E-01   3.7794E-02   4.1927E-02
     1873.000       87.916       12.084        0.843       99.157   8.3754E-01   3.7625E-02   4.1610E-02
     1873.000       87.996       12.004        0.844       99.156   8.3866E-01   3.7457E-02   4.1293E-02
     1873.000       88.076       11.924        0.845       99.155   8.3978E-01   3.7288E-02   4.0976E-02
     1873.000       88.156       11.844        0.846       99.154   8.4090E-01   3.7119E-02   4.0660E-02
     1873.000       88.236       11.764        0.847       99.153   8.4202E-01   3.6950E-02   4.0344E-02
     1873.000       88.316       11.684        0.848       99.152   8.4313E-01   3.6781E-02   4.0028E-02
     1873.000       88.396       11.604        0.849       99.151   8.4425E-01   3.6611E-02   3.9712E-02
     1873.000       88.476       11.524        0.850       99.150   8.4537E-01   3.6442E-02   3.9397E-02
     1873.000       88.556       11.444        0.851       99.149   8.4648E-01   3.6272E-02   3.9083E-02
     1873.000       88.636       11.364        0.852       99.148   8.4758E-01   3.6102E-02   3.8768E-02
     1873.000       88.716       11.284        0.853       99.147   8.4870E-01   3.5932E-02   3.8454E-02
     1873.000       88.796       11.204        0.854       99.146   8.4981E-01   3.5762E-02   3.8140E-02
     1873.000       88.876       11.124        0.855       99.145   8.5092E-01   3.5591E-02   3.7827E-02
     1873.000       88.955       11.045        0.856       99.144   8.5204E-01   3.5420E-02   3.7513E-02
     1873.000       89.035       10.965        0.857       99.143   8.5315E-01   3.5249E-02   3.7200E-02
     1873.000       89.115       10.885        0.858       99.142   8.5426E-01   3.5078E-02   3.6888E-02
     1873.000       89.194       10.806        0.859       99.141   8.5537E-01   3.4906E-02   3.6575E-02
     1873.000       89.274       10.726        0.860       99.140   8.5647E-01   3.4735E-02   3.6263E-02
     1873.000       89.353       10.647        0.861       99.139   8.5758E-01   3.4563E-02   3.5952E-02
     1873.000       89.433       10.567        0.862       99.138   8.5869E-01   3.4391E-02   3.5640E-02
     1873.000       89.512       10.488        0.863       99.137   8.5979E-01   3.4218E-02   3.5330E-02
     1873.000       89.592       10.408        0.864       99.136   8.6090E-01   3.4046E-02   3.5019E-02
     1873.000       89.671       10.329        0.865       99.135   8.6200E-01   3.3873E-02   3.4709E-02
     1873.000       89.750       10.250        0.866       99.134   8.6310E-01   3.3700E-02   3.4399E-02
     1873.000       89.830       10.170        0.867       99.133   8.6421E-01   3.3526E-02   3.4089E-02
     1873.000       89.909       10.091        0.868       99.132   8.6531E-01   3.3353E-02   3.3780E-02
     1873.000       89.988       10.012        0.869       99.131   8.6641E-01   3.3179E-02   3.3471E-02
     1873.000       90.067        9.933        0.870       99.130   8.6751E-01   3.3005E-02   3.3163E-02
     1873.000       90.146        9.854        0.871       99.129   8.6861E-01   3.2830E-02   3.2854E-02
     1873.000       90.225        9.775        0.872       99.128   8.6970E-01   3.2655E-02   3.2547E-02
     1873.000       90.304        9.696        0.873       99.127   8.7080E-01   3.2480E-02   3.2239E-02
     1873.000       90.383        9.617        0.874       99.126   8.7190E-01   3.2305E-02   3.1932E-02
     1873.000       90.462        9.538        0.875       99.125   8.7299E-01   3.2129E-02   3.1625E-02
     1873.000       90.541        9.459        0.876       99.124   8.7409E-01   3.1953E-02   3.1319E-02
     1873.000       90.620        9.380        0.877       99.123   8.7518E-01   3.1777E-02   3.1013E-02
     1873.000       90.698        9.302        0.878       99.122   8.7628E-01   3.1600E-02   3.0708E-02
     1873.000       90.777        9.223        0.879       99.121   8.7737E-01   3.1423E-02   3.0402E-02
     1873.000       90.856        9.144        0.880       99.120   8.7846E-01   3.1246E-02   3.0098E-02
     1873.000       90.935        9.065        0.881       99.119   8.7955E-01   3.1068E-02   2.9793E-02
     1873.000       91.013        8.987        0.882       99.118   8.8064E-01   3.0890E-02   2.9489E-02
     1873.000       91.092        8.908        0.883       99.117   8.8172E-01   3.0712E-02   2.9186E-02
     1873.000       91.170        8.830        0.884       99.116   8.8281E-01   3.0533E-02   2.8883E-02
     1873.000       91.249        8.751        0.885       99.115   8.8391E-01   3.0354E-02   2.8580E-02
     1873.000       91.327        8.673        0.886       99.114   8.8499E-01   3.0174E-02   2.8277E-02
     1873.000       91.406        8.594        0.887       99.113   8.8608E-01   2.9994E-02   2.7975E-02
     1873.000       91.484        8.516        0.888       99.112   8.8716E-01   2.9814E-02   2.7674E-02
     1873.000       91.562        8.438        0.889       99.111   8.8825E-01   2.9633E-02   2.7372E-02
     1873.000       91.641        8.359        0.890       99.110   8.8933E-01   2.9452E-02   2.7072E-02
     1873.000       91.719        8.281        0.891       99.109   8.9042E-01   2.9270E-02   2.6771E-02
     1873.000       91.797        8.203        0.892       99.108   8.9150E-01   2.9088E-02   2.6471E-02
     1873.000       91.875        8.125        0.893       99.107   8.9258E-01   2.8906E-02   2.6172E-02
     1873.000       91.953        8.047        0.894       99.106   8.9366E-01   2.8723E-02   2.5873E-02
     1873.000       92.031        7.969        0.895       99.105   8.9474E-01   2.8539E-02   2.5574E-02
     1873.000       92.109        7.891        0.896       99.104   8.9582E-01   2.8355E-02   2.5276E-02
     1873.000       92.187        7.813        0.897       99.103   8.9689E-01   2.8171E-02   2.4978E-02
     1873.000       92.265        7.735        0.898       99.102   8.9797E-01   2.7986E-02   2.4681E-02
     1873.000       92.343        7.657        0.899       99.101   8.9905E-01   2.7801E-02   2.4384E-02
     1873.000       92.421        7.579        0.900       99.100   9.0012E-01   2.7615E-02   2.4088E-02
     1873.000       92.499        7.501        0.901       99.099   9.0119E-01   2.7428E-02   2.3792E-02
     1873.000       92.576        7.424        0.902       99.098   9.0227E-01   2.7241E-02   2.3497E-02
     1873.000       92.654        7.346        0.903       99.097   9.0334E-01   2.7054E-02   2.3202E-02
     1873.000       92.732        7.268        0.904       99.096   9.0441E-01   2.6866E-02   2.2908E-02
     1873.000       92.810        7.190        0.905       99.095   9.0548E-01   2.6677E-02   2.2614E-02
