   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1923.000       92.887        7.113        0.906       99.094   9.0684E-01   2.7069E-02   2.2030E-02
     1923.000       92.965        7.035        0.907       99.093   9.0790E-01   2.6874E-02   2.1740E-02
     1923.000       93.042        6.958        0.908       99.092   9.0896E-01   2.6679E-02   2.1450E-02
     1923.000       93.120        6.880        0.909       99.091   9.1004E-01   2.6483E-02   2.1160E-02
     1923.000       93.197        6.803        0.910       99.090   9.1110E-01   2.6286E-02   2.0872E-02
     1923.000       93.275        6.725        0.911       99.089   9.1216E-01   2.6088E-02   2.0583E-02
     1923.000       93.352        6.648        0.912       99.088   9.1322E-01   2.5890E-02   2.0296E-02
     1923.000       93.429        6.571        0.913       99.087   9.1428E-01   2.5692E-02   2.0008E-02
     1923.000       93.506        6.494        0.914       99.086   9.1534E-01   2.5492E-02   1.9722E-02
     1923.000       93.584        6.416        0.915       99.085   9.1640E-01   2.5292E-02   1.9436E-02
     1923.000       93.661        6.339        0.916       99.084   9.1746E-01   2.5091E-02   1.9150E-02
     1923.000       93.738        6.262        0.917       99.083   9.1851E-01   2.4890E-02   1.8865E-02
     1923.000       93.815        6.185        0.918       99.082   9.1957E-01   2.4687E-02   1.8581E-02
     1923.000       93.892        6.108        0.919       99.081   9.2062E-01   2.4484E-02   1.8297E-02
     1923.000       93.969        6.031        0.920       99.080   9.2168E-01   2.4280E-02   1.8014E-02
     1923.000       94.046        5.954        0.921       99.079   9.2273E-01   2.4075E-02   1.7732E-02
     1923.000       94.123        5.877        0.922       99.078   9.2378E-01   2.3869E-02   1.7450E-02
     1923.000       94.200        5.800        0.923       99.077   9.2483E-01   2.3663E-02   1.7169E-02
     1923.000       94.277        5.723        0.924       99.076   9.2588E-01   2.3455E-02   1.6888E-02
     1923.000       94.354        5.646        0.925       99.075   9.2693E-01   2.3247E-02   1.6608E-02
     1923.000       94.430        5.570        0.926       99.074   9.2797E-01   2.3038E-02   1.6329E-02
     1923.000       94.507        5.493        0.927       99.073   9.2902E-01   2.2828E-02   1.6050E-02
     1923.000       94.584        5.416        0.928       99.072   9.3007E-01   2.2616E-02   1.5773E-02
     1923.000       94.660        5.340        0.929       99.071   9.3110E-01   2.2404E-02   1.5496E-02
     1923.000       94.737        5.263        0.930       99.070   9.3215E-01   2.2191E-02   1.5219E-02
     1923.000       94.814        5.186        0.931       99.069   9.3319E-01   2.1977E-02   1.4943E-02
     1923.000       94.890        5.110        0.932       99.068   9.3423E-01   2.1762E-02   1.4668E-02
     1923.000       94.967        5.033        0.933       99.067   9.3527E-01   2.1545E-02   1.4394E-02
     1923.000       95.043        4.957        0.934       99.066   9.3631E-01   2.1328E-02   1.4121E-02
     1923.000       95.120        4.880        0.935       99.065   9.3735E-01   2.1109E-02   1.3848E-02
     1923.000       95.196        4.804        0.936       99.064   9.3838E-01   2.0889E-02   1.3576E-02
     1923.000       95.272        4.728        0.937       99.063   9.3942E-01   2.0668E-02   1.3305E-02
     1923.000       95.349        4.651        0.938       99.062   9.4045E-01   2.0446E-02   1.3035E-02
     1923.000       95.425        4.575        0.939       99.061   9.4148E-01   2.0222E-02   1.2765E-02
     1923.000       95.501        4.499        0.940       99.060   9.4251E-01   1.9998E-02   1.2496E-02
     1923.000       95.577        4.423        0.941       99.059   9.4354E-01   1.9771E-02   1.2229E-02
     1923.000       95.653        4.347        0.942       99.058   9.4457E-01   1.9544E-02   1.1962E-02
     1923.000       95.729        4.271        0.943       99.057   9.4560E-01   1.9315E-02   1.1696E-02
     1923.000       95.805        4.195        0.944       99.056   9.4662E-01   1.9085E-02   1.1431E-02
     1923.000       95.881        4.119        0.945       99.055   9.4765E-01   1.8853E-02   1.1167E-02
     1923.000       95.957        4.043        0.946       99.054   9.4867E-01   1.8619E-02   1.0904E-02
     1923.000       96.033        3.967        0.947       99.053   9.4968E-01   1.8384E-02   1.0642E-02
     1923.000       96.109        3.891        0.948       99.052   9.5071E-01   1.8148E-02   1.0381E-02
     1923.000       96.185        3.815        0.949       99.051   9.5173E-01   1.7909E-02   1.0121E-02
     1923.000       96.261        3.739        0.950       99.050   9.5275E-01   1.7669E-02   9.8617E-03
     1923.000       96.337        3.663        0.951       99.049   9.5376E-01   1.7427E-02   9.6038E-03
     1923.000       96.412        3.588        0.952       99.048   9.5477E-01   1.7184E-02   9.3471E-03
     1923.000       96.488        3.512        0.953       99.047   9.5579E-01   1.6938E-02   9.0915E-03
     1923.000       96.564        3.436        0.954       99.046   9.5680E-01   1.6691E-02   8.8371E-03
     1923.000       96.639        3.361        0.955       99.045   9.5781E-01   1.6441E-02   8.5838E-03
     1923.000       96.715        3.285        0.956       99.044   9.5881E-01   1.6189E-02   8.3319E-03
     1923.000       96.790        3.210        0.957       99.043   9.5982E-01   1.5936E-02   8.0812E-03
     1923.000       96.866        3.134        0.958       99.042   9.6082E-01   1.5680E-02   7.8318E-03
     1923.000       96.941        3.059        0.959       99.041   9.6183E-01   1.5421E-02   7.5838E-03
     1923.000       97.017        2.983        0.960       99.040   9.6283E-01   1.5161E-02   7.3371E-03
     1923.000       97.092        2.908        0.961       99.039   9.6383E-01   1.4897E-02   7.0919E-03
     1923.000       97.167        2.833        0.962       99.038   9.6482E-01   1.4632E-02   6.8482E-03
     1923.000       97.242        2.758        0.963       99.037   9.6582E-01   1.4363E-02   6.6061E-03
     1923.000       97.318        2.682        0.964       99.036   9.6681E-01   1.4092E-02   6.3655E-03
     1923.000       97.393        2.607        0.965       99.035   9.6780E-01   1.3818E-02   6.1265E-03
     1923.000       97.468        2.532        0.966       99.034   9.6879E-01   1.3541E-02   5.8893E-03
     1923.000       97.543        2.457        0.967       99.033   9.6978E-01   1.3261E-02   5.6538E-03
     1923.000       97.618        2.382        0.968       99.032   9.7076E-01   1.2977E-02   5.4202E-03
     1923.000       97.693        2.307        0.969       99.031   9.7174E-01   1.2690E-02   5.1884E-03
     1923.000       97.768        2.232        0.970       99.030   9.7272E-01   1.2400E-02   4.9586E-03
     1923.000       97.843        2.157        0.971       99.029   9.7370E-01   1.2106E-02   4.7309E-03
     1923.000       97.918        2.082        0.972       99.028   9.7468E-01   1.1808E-02   4.5053E-03
     1923.000       97.993        2.007        0.973       99.027   9.7565E-01   1.1505E-02   4.2820E-03
     1923.000       98.068        1.932        0.974       99.026   9.7662E-01   1.1199E-02   4.0610E-03
     1923.000       98.143        1.857        0.975       99.025   9.7758E-01   1.0888E-02   3.8424E-03
     1923.000       98.217        1.783        0.976       99.024   9.7855E-01   1.0572E-02   3.6265E-03
     1923.000       98.292        1.708        0.977       99.023   9.7951E-01   1.0252E-02   3.4132E-03
     1923.000       98.367        1.633        0.978       99.022   9.8047E-01   9.9259E-03   3.2027E-03
     1923.000       98.442        1.558        0.979       99.021   9.8142E-01   9.5944E-03   2.9953E-03
     1923.000       98.516        1.484        0.980       99.020   9.8237E-01   9.2569E-03   2.7910E-03
     1923.000       98.591        1.409        0.981       99.019   9.8332E-01   8.9132E-03   2.5900E-03
     1923.000       98.665        1.335        0.982       99.018   9.8426E-01   8.5627E-03   2.3926E-03
     1923.000       98.740        1.260        0.983       99.017   9.8520E-01   8.2050E-03   2.1990E-03
     1923.000       98.814        1.186        0.984       99.016   9.8613E-01   7.8397E-03   2.0094E-03
     1923.000       98.889        1.111        0.985       99.015   9.8706E-01   7.4661E-03   1.8242E-03
     1923.000       98.963        1.037        0.986       99.014   9.8799E-01   7.0836E-03   1.6436E-03
     1923.000       99.037        0.963        0.987       99.013   9.8890E-01   6.6914E-03   1.4680E-03
     1923.000       99.112        0.888        0.988       99.012   9.8982E-01   6.2888E-03   1.2979E-03
     1923.000       99.186        0.814        0.989       99.011   9.9072E-01   5.8748E-03   1.1336E-03
     1923.000       99.260        0.740        0.990       99.010   9.9162E-01   5.4482E-03   9.7587E-04
     1923.000       99.334        0.666        0.991       99.009   9.9252E-01   5.0078E-03   8.2522E-04
     1923.000       99.408        0.592        0.992       99.008   9.9340E-01   4.5519E-03   6.8243E-04
     1923.000       99.482        0.518        0.993       99.007   9.9428E-01   4.0789E-03   5.4846E-04
     1923.000       99.556        0.444        0.994       99.006   9.9514E-01   3.5865E-03   4.2440E-04
     1923.000       99.630        0.370        0.995       99.005   9.9599E-01   3.0719E-03   3.1161E-04
     1923.000       99.704        0.296        0.996       99.004   9.9683E-01   2.5317E-03   2.1183E-04
     1923.000       99.778        0.222        0.997       99.003   9.9766E-01   1.9614E-03   1.2725E-04
     1923.000       99.852        0.148        0.998       99.002   9.9846E-01   1.3553E-03   6.0802E-05
     1923.000       99.926        0.074        0.999       99.001   9.9925E-01   7.0528E-04   1.6479E-05
     1923.000      100.000        0.000        1.000       99.000   1.0000E+00   0.0000E+00   0.0000E+00
