   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1823.000       92.576        7.424        0.902       99.098   9.0195E-01   2.6617E-02   2.3809E-02
     1823.000       92.654        7.346        0.903       99.097   9.0303E-01   2.6434E-02   2.3512E-02
     1823.000       92.732        7.268        0.904       99.096   9.0410E-01   2.6251E-02   2.3215E-02
     1823.000       92.810        7.190        0.905       99.095   9.0518E-01   2.6067E-02   2.2919E-02
     1823.000       92.887        7.113        0.906       99.094   9.0625E-01   2.5883E-02   2.2623E-02
     1823.000       92.965        7.035        0.907       99.093   9.0732E-01   2.5698E-02   2.2327E-02
     1823.000       93.042        6.958        0.908       99.092   9.0839E-01   2.5513E-02   2.2032E-02
     1823.000       93.120        6.880        0.909       99.091   9.0946E-01   2.5327E-02   2.1738E-02
     1823.000       93.197        6.803        0.910       99.090   9.1053E-01   2.5141E-02   2.1444E-02
     1823.000       93.275        6.725        0.911       99.089   9.1159E-01   2.4954E-02   2.1151E-02
     1823.000       93.352        6.648        0.912       99.088   9.1265E-01   2.4766E-02   2.0858E-02
     1823.000       93.429        6.571        0.913       99.087   9.1373E-01   2.4577E-02   2.0566E-02
     1823.000       93.506        6.494        0.914       99.086   9.1479E-01   2.4388E-02   2.0274E-02
     1823.000       93.584        6.416        0.915       99.085   9.1585E-01   2.4198E-02   1.9983E-02
     1823.000       93.661        6.339        0.916       99.084   9.1692E-01   2.4008E-02   1.9692E-02
     1823.000       93.738        6.262        0.917       99.083   9.1798E-01   2.3816E-02   1.9402E-02
     1823.000       93.815        6.185        0.918       99.082   9.1904E-01   2.3624E-02   1.9112E-02
     1823.000       93.892        6.108        0.919       99.081   9.2010E-01   2.3432E-02   1.8823E-02
     1823.000       93.969        6.031        0.920       99.080   9.2116E-01   2.3238E-02   1.8535E-02
     1823.000       94.046        5.954        0.921       99.079   9.2221E-01   2.3044E-02   1.8247E-02
     1823.000       94.123        5.877        0.922       99.078   9.2327E-01   2.2849E-02   1.7960E-02
     1823.000       94.200        5.800        0.923       99.077   9.2433E-01   2.2653E-02   1.7674E-02
     1823.000       94.277        5.723        0.924       99.076   9.2538E-01   2.2456E-02   1.7388E-02
     1823.000       94.354        5.646        0.925       99.075   9.2643E-01   2.2258E-02   1.7103E-02
     1823.000       94.430        5.570        0.926       99.074   9.2749E-01   2.2060E-02   1.6818E-02
     1823.000       94.507        5.493        0.927       99.073   9.2854E-01   2.1860E-02   1.6534E-02
     1823.000       94.584        5.416        0.928       99.072   9.2959E-01   2.1660E-02   1.6251E-02
     1823.000       94.660        5.340        0.929       99.071   9.3064E-01   2.1459E-02   1.5968E-02
     1823.000       94.737        5.263        0.930       99.070   9.3168E-01   2.1257E-02   1.5686E-02
     1823.000       94.814        5.186        0.931       99.069   9.3273E-01   2.1053E-02   1.5405E-02
     1823.000       94.890        5.110        0.932       99.068   9.3378E-01   2.0849E-02   1.5124E-02
     1823.000       94.967        5.033        0.933       99.067   9.3481E-01   2.0644E-02   1.4845E-02
     1823.000       95.043        4.957        0.934       99.066   9.3587E-01   2.0437E-02   1.4566E-02
     1823.000       95.120        4.880        0.935       99.065   9.3691E-01   2.0230E-02   1.4287E-02
     1823.000       95.196        4.804        0.936       99.064   9.3795E-01   2.0021E-02   1.4010E-02
     1823.000       95.272        4.728        0.937       99.063   9.3899E-01   1.9812E-02   1.3733E-02
     1823.000       95.349        4.651        0.938       99.062   9.4003E-01   1.9601E-02   1.3457E-02
     1823.000       95.425        4.575        0.939       99.061   9.4107E-01   1.9389E-02   1.3182E-02
     1823.000       95.501        4.499        0.940       99.060   9.4210E-01   1.9175E-02   1.2908E-02
     1823.000       95.577        4.423        0.941       99.059   9.4314E-01   1.8961E-02   1.2634E-02
     1823.000       95.653        4.347        0.942       99.058   9.4417E-01   1.8745E-02   1.2361E-02
     1823.000       95.729        4.271        0.943       99.057   9.4520E-01   1.8527E-02   1.2090E-02
     1823.000       95.805        4.195        0.944       99.056   9.4623E-01   1.8309E-02   1.1819E-02
     1823.000       95.881        4.119        0.945       99.055   9.4726E-01   1.8089E-02   1.1549E-02
     1823.000       95.957        4.043        0.946       99.054   9.4829E-01   1.7867E-02   1.1280E-02
     1823.000       96.033        3.967        0.947       99.053   9.4932E-01   1.7644E-02   1.1012E-02
     1823.000       96.109        3.891        0.948       99.052   9.5035E-01   1.7419E-02   1.0745E-02
     1823.000       96.185        3.815        0.949       99.051   9.5137E-01   1.7193E-02   1.0479E-02
     1823.000       96.261        3.739        0.950       99.050   9.5238E-01   1.6965E-02   1.0214E-02
     1823.000       96.337        3.663        0.951       99.049   9.5341E-01   1.6735E-02   9.9498E-03
     1823.000       96.412        3.588        0.952       99.048   9.5443E-01   1.6504E-02   9.6869E-03
     1823.000       96.488        3.512        0.953       99.047   9.5545E-01   1.6271E-02   9.4251E-03
     1823.000       96.564        3.436        0.954       99.046   9.5647E-01   1.6036E-02   9.1645E-03
     1823.000       96.639        3.361        0.955       99.045   9.5749E-01   1.5799E-02   8.9050E-03
     1823.000       96.715        3.285        0.956       99.044   9.5850E-01   1.5560E-02   8.6467E-03
     1823.000       96.790        3.210        0.957       99.043   9.5951E-01   1.5319E-02   8.3897E-03
     1823.000       96.866        3.134        0.958       99.042   9.6052E-01   1.5075E-02   8.1339E-03
     1823.000       96.941        3.059        0.959       99.041   9.6153E-01   1.4830E-02   7.8795E-03
     1823.000       97.017        2.983        0.960       99.040   9.6254E-01   1.4582E-02   7.6264E-03
     1823.000       97.092        2.908        0.961       99.039   9.6354E-01   1.4332E-02   7.3747E-03
     1823.000       97.167        2.833        0.962       99.038   9.6455E-01   1.4079E-02   7.1244E-03
     1823.000       97.242        2.758        0.963       99.037   9.6555E-01   1.3824E-02   6.8756E-03
     1823.000       97.318        2.682        0.964       99.036   9.6655E-01   1.3566E-02   6.6283E-03
     1823.000       97.393        2.607        0.965       99.035   9.6755E-01   1.3306E-02   6.3827E-03
     1823.000       97.468        2.532        0.966       99.034   9.6854E-01   1.3042E-02   6.1387E-03
     1823.000       97.543        2.457        0.967       99.033   9.6954E-01   1.2776E-02   5.8963E-03
     1823.000       97.618        2.382        0.968       99.032   9.7053E-01   1.2506E-02   5.6558E-03
     1823.000       97.693        2.307        0.969       99.031   9.7152E-01   1.2233E-02   5.4171E-03
     1823.000       97.768        2.232        0.970       99.030   9.7250E-01   1.1956E-02   5.1803E-03
     1823.000       97.843        2.157        0.971       99.029   9.7349E-01   1.1676E-02   4.9455E-03
     1823.000       97.918        2.082        0.972       99.028   9.7447E-01   1.1393E-02   4.7128E-03
     1823.000       97.993        2.007        0.973       99.027   9.7545E-01   1.1105E-02   4.4823E-03
     1823.000       98.068        1.932        0.974       99.026   9.7642E-01   1.0813E-02   4.2540E-03
     1823.000       98.143        1.857        0.975       99.025   9.7740E-01   1.0517E-02   4.0281E-03
     1823.000       98.217        1.783        0.976       99.024   9.7837E-01   1.0216E-02   3.8047E-03
     1823.000       98.292        1.708        0.977       99.023   9.7934E-01   9.9102E-03   3.5839E-03
     1823.000       98.367        1.633        0.978       99.022   9.8030E-01   9.5994E-03   3.3660E-03
     1823.000       98.442        1.558        0.979       99.021   9.8126E-01   9.2831E-03   3.1509E-03
     1823.000       98.516        1.484        0.980       99.020   9.8222E-01   8.9610E-03   2.9389E-03
     1823.000       98.591        1.409        0.981       99.019   9.8318E-01   8.6328E-03   2.7302E-03
     1823.000       98.665        1.335        0.982       99.018   9.8413E-01   8.2980E-03   2.5250E-03
     1823.000       98.740        1.260        0.983       99.017   9.8507E-01   7.9561E-03   2.3235E-03
     1823.000       98.814        1.186        0.984       99.016   9.8602E-01   7.6068E-03   2.1259E-03
     1823.000       98.889        1.111        0.985       99.015   9.8695E-01   7.2493E-03   1.9326E-03
     1823.000       98.963        1.037        0.986       99.014   9.8789E-01   6.8830E-03   1.7439E-03
     1823.000       99.037        0.963        0.987       99.013   9.8881E-01   6.5072E-03   1.5601E-03
     1823.000       99.112        0.888        0.988       99.012   9.8973E-01   6.1210E-03   1.3818E-03
     1823.000       99.186        0.814        0.989       99.011   9.9065E-01   5.7236E-03   1.2092E-03
     1823.000       99.260        0.740        0.990       99.010   9.9156E-01   5.3136E-03   1.0432E-03
     1823.000       99.334        0.666        0.991       99.009   9.9246E-01   4.8898E-03   8.8420E-04
     1823.000       99.408        0.592        0.992       99.008   9.9335E-01   4.4505E-03   7.3314E-04
     1823.000       99.482        0.518        0.993       99.007   9.9423E-01   3.9939E-03   5.9095E-04
     1823.000       99.556        0.444        0.994       99.006   9.9511E-01   3.5177E-03   4.5881E-04
     1823.000       99.630        0.370        0.995       99.005   9.9597E-01   3.0187E-03   3.3819E-04
     1823.000       99.704        0.296        0.996       99.004   9.9681E-01   2.4935E-03   2.3093E-04
     1823.000       99.778        0.222        0.997       99.003   9.9764E-01   1.9369E-03   1.3947E-04
     1823.000       99.852        0.148        0.998       99.002   9.9846E-01   1.3427E-03   6.7074E-05
     1823.000       99.926        0.074        0.999       99.001   9.9924E-01   7.0158E-04   1.8327E-05
     1823.000      100.000        0.000        1.000       99.000   1.0000E+00   0.0000E+00   0.0000E+00
