   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1833.000       92.887        7.113        0.906       99.094   9.0631E-01   2.6006E-02   2.2561E-02
     1833.000       92.965        7.035        0.907       99.093   9.0738E-01   2.5820E-02   2.2266E-02
     1833.000       93.042        6.958        0.908       99.092   9.0845E-01   2.5634E-02   2.1972E-02
     1833.000       93.120        6.880        0.909       99.091   9.0952E-01   2.5447E-02   2.1678E-02
     1833.000       93.197        6.803        0.910       99.090   9.1059E-01   2.5259E-02   2.1385E-02
     1833.000       93.275        6.725        0.911       99.089   9.1164E-01   2.5071E-02   2.1092E-02
     1833.000       93.352        6.648        0.912       99.088   9.1271E-01   2.4882E-02   2.0800E-02
     1833.000       93.429        6.571        0.913       99.087   9.1378E-01   2.4693E-02   2.0508E-02
     1833.000       93.506        6.494        0.914       99.086   9.1485E-01   2.4502E-02   2.0217E-02
     1833.000       93.584        6.416        0.915       99.085   9.1591E-01   2.4312E-02   1.9926E-02
     1833.000       93.661        6.339        0.916       99.084   9.1697E-01   2.4120E-02   1.9636E-02
     1833.000       93.738        6.262        0.917       99.083   9.1803E-01   2.3928E-02   1.9346E-02
     1833.000       93.815        6.185        0.918       99.082   9.1909E-01   2.3735E-02   1.9057E-02
     1833.000       93.892        6.108        0.919       99.081   9.2015E-01   2.3541E-02   1.8769E-02
     1833.000       93.969        6.031        0.920       99.080   9.2121E-01   2.3346E-02   1.8481E-02
     1833.000       94.046        5.954        0.921       99.079   9.2227E-01   2.3151E-02   1.8194E-02
     1833.000       94.123        5.877        0.922       99.078   9.2332E-01   2.2955E-02   1.7907E-02
     1833.000       94.200        5.800        0.923       99.077   9.2438E-01   2.2758E-02   1.7621E-02
     1833.000       94.277        5.723        0.924       99.076   9.2543E-01   2.2560E-02   1.7336E-02
     1833.000       94.354        5.646        0.925       99.075   9.2648E-01   2.2361E-02   1.7051E-02
     1833.000       94.430        5.570        0.926       99.074   9.2754E-01   2.2161E-02   1.6767E-02
     1833.000       94.507        5.493        0.927       99.073   9.2859E-01   2.1961E-02   1.6484E-02
     1833.000       94.584        5.416        0.928       99.072   9.2964E-01   2.1759E-02   1.6201E-02
     1833.000       94.660        5.340        0.929       99.071   9.3069E-01   2.1557E-02   1.5919E-02
     1833.000       94.737        5.263        0.930       99.070   9.3173E-01   2.1354E-02   1.5638E-02
     1833.000       94.814        5.186        0.931       99.069   9.3278E-01   2.1149E-02   1.5357E-02
     1833.000       94.890        5.110        0.932       99.068   9.3382E-01   2.0944E-02   1.5077E-02
     1833.000       94.967        5.033        0.933       99.067   9.3486E-01   2.0738E-02   1.4798E-02
     1833.000       95.043        4.957        0.934       99.066   9.3591E-01   2.0530E-02   1.4519E-02
     1833.000       95.120        4.880        0.935       99.065   9.3695E-01   2.0321E-02   1.4242E-02
     1833.000       95.196        4.804        0.936       99.064   9.3799E-01   2.0112E-02   1.3965E-02
     1833.000       95.272        4.728        0.937       99.063   9.3903E-01   1.9901E-02   1.3689E-02
     1833.000       95.349        4.651        0.938       99.062   9.4007E-01   1.9689E-02   1.3413E-02
     1833.000       95.425        4.575        0.939       99.061   9.4111E-01   1.9475E-02   1.3139E-02
     1833.000       95.501        4.499        0.940       99.060   9.4214E-01   1.9261E-02   1.2865E-02
     1833.000       95.577        4.423        0.941       99.059   9.4318E-01   1.9045E-02   1.2592E-02
     1833.000       95.653        4.347        0.942       99.058   9.4421E-01   1.8828E-02   1.2320E-02
     1833.000       95.729        4.271        0.943       99.057   9.4524E-01   1.8609E-02   1.2049E-02
     1833.000       95.805        4.195        0.944       99.056   9.4627E-01   1.8389E-02   1.1779E-02
     1833.000       95.881        4.119        0.945       99.055   9.4730E-01   1.8168E-02   1.1509E-02
     1833.000       95.957        4.043        0.946       99.054   9.4833E-01   1.7945E-02   1.1241E-02
     1833.000       96.033        3.967        0.947       99.053   9.4936E-01   1.7721E-02   1.0973E-02
     1833.000       96.109        3.891        0.948       99.052   9.5038E-01   1.7495E-02   1.0707E-02
     1833.000       96.185        3.815        0.949       99.051   9.5141E-01   1.7267E-02   1.0442E-02
     1833.000       96.261        3.739        0.950       99.050   9.5242E-01   1.7038E-02   1.0177E-02
     1833.000       96.337        3.663        0.951       99.049   9.5345E-01   1.6807E-02   9.9138E-03
     1833.000       96.412        3.588        0.952       99.048   9.5447E-01   1.6575E-02   9.6515E-03
     1833.000       96.488        3.512        0.953       99.047   9.5549E-01   1.6340E-02   9.3904E-03
     1833.000       96.564        3.436        0.954       99.046   9.5650E-01   1.6104E-02   9.1304E-03
     1833.000       96.639        3.361        0.955       99.045   9.5752E-01   1.5866E-02   8.8716E-03
     1833.000       96.715        3.285        0.956       99.044   9.5853E-01   1.5625E-02   8.6139E-03
     1833.000       96.790        3.210        0.957       99.043   9.5954E-01   1.5383E-02   8.3575E-03
     1833.000       96.866        3.134        0.958       99.042   9.6055E-01   1.5138E-02   8.1024E-03
     1833.000       96.941        3.059        0.959       99.041   9.6156E-01   1.4892E-02   7.8487E-03
     1833.000       97.017        2.983        0.960       99.040   9.6257E-01   1.4642E-02   7.5962E-03
     1833.000       97.092        2.908        0.961       99.039   9.6357E-01   1.4391E-02   7.3452E-03
     1833.000       97.167        2.833        0.962       99.038   9.6458E-01   1.4137E-02   7.0956E-03
     1833.000       97.242        2.758        0.963       99.037   9.6558E-01   1.3880E-02   6.8475E-03
     1833.000       97.318        2.682        0.964       99.036   9.6658E-01   1.3621E-02   6.6009E-03
     1833.000       97.393        2.607        0.965       99.035   9.6757E-01   1.3359E-02   6.3559E-03
     1833.000       97.468        2.532        0.966       99.034   9.6857E-01   1.3094E-02   6.1126E-03
     1833.000       97.543        2.457        0.967       99.033   9.6956E-01   1.2826E-02   5.8710E-03
     1833.000       97.618        2.382        0.968       99.032   9.7055E-01   1.2555E-02   5.6312E-03
     1833.000       97.693        2.307        0.969       99.031   9.7154E-01   1.2281E-02   5.3932E-03
     1833.000       97.768        2.232        0.970       99.030   9.7253E-01   1.2003E-02   5.1571E-03
     1833.000       97.843        2.157        0.971       99.029   9.7351E-01   1.1721E-02   4.9231E-03
     1833.000       97.918        2.082        0.972       99.028   9.7449E-01   1.1436E-02   4.6911E-03
     1833.000       97.993        2.007        0.973       99.027   9.7547E-01   1.1147E-02   4.4613E-03
     1833.000       98.068        1.932        0.974       99.026   9.7645E-01   1.0853E-02   4.2338E-03
     1833.000       98.143        1.857        0.975       99.025   9.7742E-01   1.0556E-02   4.0086E-03
     1833.000       98.217        1.783        0.976       99.024   9.7839E-01   1.0253E-02   3.7860E-03
     1833.000       98.292        1.708        0.977       99.023   9.7936E-01   9.9461E-03   3.5660E-03
     1833.000       98.367        1.633        0.978       99.022   9.8032E-01   9.6337E-03   3.3488E-03
     1833.000       98.442        1.558        0.979       99.021   9.8128E-01   9.3158E-03   3.1345E-03
     1833.000       98.516        1.484        0.980       99.020   9.8224E-01   8.9921E-03   2.9234E-03
     1833.000       98.591        1.409        0.981       99.019   9.8319E-01   8.6623E-03   2.7155E-03
     1833.000       98.665        1.335        0.982       99.018   9.8414E-01   8.3258E-03   2.5110E-03
     1833.000       98.740        1.260        0.983       99.017   9.8509E-01   7.9824E-03   2.3103E-03
     1833.000       98.814        1.186        0.984       99.016   9.8603E-01   7.6313E-03   2.1136E-03
     1833.000       98.889        1.111        0.985       99.015   9.8696E-01   7.2721E-03   1.9212E-03
     1833.000       98.963        1.037        0.986       99.014   9.8790E-01   6.9042E-03   1.7333E-03
     1833.000       99.037        0.963        0.987       99.013   9.8882E-01   6.5267E-03   1.5504E-03
     1833.000       99.112        0.888        0.988       99.012   9.8974E-01   6.1388E-03   1.3729E-03
     1833.000       99.186        0.814        0.989       99.011   9.9066E-01   5.7396E-03   1.2012E-03
     1833.000       99.260        0.740        0.990       99.010   9.9156E-01   5.3279E-03   1.0360E-03
     1833.000       99.334        0.666        0.991       99.009   9.9246E-01   4.9023E-03   8.7793E-04
     1833.000       99.408        0.592        0.992       99.008   9.9336E-01   4.4613E-03   7.2773E-04
     1833.000       99.482        0.518        0.993       99.007   9.9424E-01   4.0030E-03   5.8641E-04
     1833.000       99.556        0.444        0.994       99.006   9.9511E-01   3.5250E-03   4.5513E-04
     1833.000       99.630        0.370        0.995       99.005   9.9597E-01   3.0244E-03   3.3533E-04
     1833.000       99.704        0.296        0.996       99.004   9.9682E-01   2.4976E-03   2.2887E-04
     1833.000       99.778        0.222        0.997       99.003   9.9765E-01   1.9396E-03   1.3814E-04
     1833.000       99.852        0.148        0.998       99.002   9.9846E-01   1.3441E-03   6.6392E-05
     1833.000       99.926        0.074        0.999       99.001   9.9924E-01   7.0199E-04   1.8125E-05
     1833.000      100.000        0.000        1.000       99.000   1.0000E+00   0.0000E+00   0.0000E+00
